cluster_id,pv_mw,pv_ratio,bess_mwh,bess_hours,q_night_mvar,q_ratio,capex_musd,npv_musd,irr_percent,payback_years,bc_ratio,lcoe_usd_mwh,avg_pv_flow_musd,avg_network_flow_musd,avg_total_flow_musd,loss_reduction_musd,voltage_support_musd,deferral_musd,network_benefit_ratio
2,18.076,1.0,36.152,2,3.6152,0.2,25.51445476,3.535412447303439,11.496669029959405,10,1.1385650793073596,52.239295719925174,3.8184336966683627,0.3618681250934082,3.7474467447972506,440.0824651342481,2.444767676767677,1.1033302669419043,0.09656391397577727
2,18.076,1.0,36.152,2,5.4228,0.3,25.53939964,3.5651597590932744,11.50794322839775,10,1.1395945014114386,52.28457440801987,3.8184336966683627,0.3678934584267416,3.7534720781305837,440.0824651342481,3.083818181818183,1.1033302669419043,0.09801417215016846
2,18.076,1.0,54.228,3,0.0,0.0,29.8818875,-1.6599309701486564,9.375706873479606,11,0.9444502637208357,61.481030476158956,3.81909390977209,0.3498174584267416,3.640075382863918,440.0824651342481,1.1666666666666667,1.1255989471863361,0.09610170714418396
2,18.076,1.0,54.228,3,1.8076,0.1,29.906832379999997,-1.6301836583588172,9.387382192257416,11,0.9454912630784332,61.52630916425364,3.81909390977209,0.35584279176007483,3.646100716197252,440.0824651342481,1.8057171717171718,1.1255989471863361,0.09759543673033963
2,18.076,1.0,54.228,3,3.6152,0.2,29.931777259999997,-1.6004363465689786,9.399038951516035,11,0.9465305273166068,61.57158785234834,3.81909390977209,0.3618681250934082,3.652126049530585,440.0824651342481,2.444767676767677,1.1255989471863361,0.0990842375607271
2,18.076,1.0,54.228,3,5.4228,0.3,29.95672214,-1.5706890347791438,9.410677195986363,11,0.9475680607698442,61.616866540443034,3.81909390977209,0.3678934584267416,3.658151382863918,440.0824651342481,3.083818181818183,1.1255989471863361,0.10056813398977565
2,18.076,1.0,72.304,4,0.0,0.0,34.29921,-6.795779764021075,7.690176837016688,13,0.8018677466909274,70.81332260858211,3.8197541228758176,0.3498174584267416,3.5447546875972518,440.0824651342481,1.1666666666666667,1.140364186452781,0.09868594282439867
2,18.076,1.0,72.304,4,1.8076,0.1,34.324154879999995,-6.766032452231232,7.7019901442968415,13,0.8028783963979353,70.8586012966768,3.8197541228758176,0.35584279176007483,3.5507800209305853,440.0824651342481,1.8057171717171718,1.140364186452781,0.10021538638341665
2,18.076,1.0,72.304,4,3.6152,0.2,34.34909976,-6.736285140441397,7.713785834198273,13,0.8038875782041341,70.90387998477148,3.8197541228758176,0.3618681250934082,3.5568053542639184,440.0824651342481,2.444767676767677,1.140364186452781,0.10173964809730132
2,18.076,1.0,72.304,4,5.4228,0.3,34.37404464,-6.7065378286515624,7.725563948471727,13,0.804895295305244,70.94915867286619,3.8197541228758176,0.3678934584267416,3.562830687597252,440.0824651342481,3.083818181818183,1.140364186452781,0.10325875425611267
2,22.595,1.25,0.0,0,0.0,0.0,20.7874,16.357537688693526,17.786833940155518,7,1.786896759031602,58.597269638056574,4.673724227918309,0.42769118183195987,4.800298834470603,476.0507435346433,1.1666666666666667,1.0627725267365842,0.08909678263376855
2,22.595,1.25,0.0,0,2.2595,0.1,20.818581100000003,16.39472182843082,17.79504937487816,7,1.787504285219074,58.676507342222294,4.673724227918309,0.43522284849862647,4.8078305011372695,476.0507435346433,1.965479797979798,1.0627725267365842,0.09052375045161774
2,22.595,1.25,0.0,0,4.519,0.2,20.8497622,16.43190596816812,17.803243867898715,7,1.788109994279365,58.755745046388,4.673724227918309,0.4427545151652931,4.8153621678039356,476.0507435346433,2.7642929292929295,1.0627725267365842,0.09194625445321655
2,22.595,1.25,0.0,0,6.778499999999999,0.3,20.880943300000002,16.469090107905416,17.811417496500518,7,1.7887138943529153,58.83498275055372,4.673724227918309,0.45028618183195984,4.8228938344706025,476.0507435346433,3.2666666666666675,1.0627725267365842,0.09336431555130566
2,22.595,1.25,18.076,1,0.0,0.0,25.2047225,11.723194775296545,14.772669846286304,8,1.4651189782111882,47.774985748965996,4.7392792105263855,0.42769118183195987,4.769872908708286,476.0507435346433,1.1666666666666667,1.099800410298441,0.08966511058421084
2,22.595,1.25,18.076,1,2.2595,0.1,25.2359036,11.76037891503384,14.782851202334637,8,1.4660177460431352,47.827810885076474,4.7392792105263855,0.43522284849862647,4.777404575374952,476.0507435346433,1.965479797979798,1.099800410298441,0.09110027037315932
2,22.595,1.25,18.076,1,4.519,0.2,25.267084699999998,11.79756305477114,14.793010998642703,8,1.4669142956081174,47.880636021186945,4.7392792105263855,0.4427545151652931,4.784936242041619,476.0507435346433,2.7642929292929295,1.099800410298441,0.09253091217290291
2,22.595,1.25,18.076,1,6.778499999999999,0.3,25.2982658,11.834747194508438,14.803149300650508,8,1.4678086351084365,47.93346115729742,4.7392792105263855,0.45028618183195984,4.792467908708286,476.0507435346433,3.2666666666666675,1.099800410298441,0.09395705728435969
2,22.595,1.25,36.152,2,0.0,0.0,29.622045,6.587345981424127,12.365495283881947,9,1.2223798519455402,56.48512507256094,4.739939423630113,0.42769118183195987,4.674552213441619,476.0507435346433,1.1666666666666667,1.123302740478123,0.0914935083198213
2,22.595,1.25,36.152,2,2.2595,0.1,29.6532261,6.624530121161421,12.376657959966801,9,1.223399980117557,56.53795020867142,4.739939423630113,0.43522284849862647,4.682083880108285,476.0507435346433,1.965479797979798,1.123302740478123,0.09295494477312968
2,22.595,1.25,36.152,2,4.519,0.2,29.6844072,6.661714260898722,12.387799955941627,9,1.2244179651631621,56.59077534478189,4.739939423630113,0.4427545151652931,4.689615546774952,476.0507435346433,2.7642929292929295,1.123302740478123,0.09441168700273848
2,22.595,1.25,36.152,2,6.778499999999999,0.3,29.7155883,6.6988984006360175,12.39892132719985,9,1.2254338138288186,56.64360048089237,4.739939423630113,0.45028618183195984,4.697147213441619,476.0507435346433,3.2666666666666675,1.123302740478123,0.09586375758958453
2,22.595,1.25,54.228,3,0.0,0.0,34.0393675,1.4514971875517098,10.469029514978967,10,1.04264172028319,65.19526439615589,4.740599636733841,0.42769118183195987,4.579231518174954,476.0507435346433,1.1666666666666667,1.1388170493339367,0.09339802544039433
2,22.595,1.25,54.228,3,2.2595,0.1,34.0705486,1.4886813272890054,10.480639996790831,10,1.0436940815003197,65.24808953226636,4.740599636733841,0.43522284849862647,4.586763184841621,476.0507435346433,1.965479797979798,1.1388170493339367,0.09488670571372754
2,22.595,1.25,54.228,3,4.519,0.2,34.1017297,1.5258654670262999,10.492230936645129,10,1.0447445182531694,65.30091466837685,4.740599636733841,0.4427545151652931,4.594294851508287,476.0507435346433,2.7642929292929295,1.1388170493339367,0.09637050504495566
2,22.595,1.25,54.228,3,6.778499999999999,0.3,34.1329108,1.5630496067636044,10.503802383286438,10,1.0457930358158496,65.35373980448732,4.740599636733841,0.45028618183195984,4.601826518174954,476.0507435346433,3.2666666666666675,1.1388170493339367,0.09784944739953814
2,22.595,1.25,72.304,4,0.0,0.0,38.45669,-3.6843516063207105,8.91281973761647,12,0.9041947810297581,73.90540371975082,4.741259849837568,0.42769118183195987,4.483910822908287,476.0507435346433,1.1666666666666667,1.1494016935871771,0.09538351647113205
2,22.595,1.25,72.304,4,2.2595,0.1,38.4878711,-3.6471674665834155,8.924637313964318,12,0.9052385241805849,73.95822885586132,4.741259849837568,0.43522284849862647,4.491442489574954,476.0507435346433,1.965479797979798,1.1494016935871771,0.09690046115670373
2,22.595,1.25,72.304,4,4.519,0.2,38.519052200000004,-3.6099833268461192,8.936436313069274,12,0.9062805775151935,74.01105399197178,4.741259849837568,0.4427545151652931,4.498974156241621,476.0507435346433,2.7642929292929295,1.1494016935871771,0.09841232685256499
2,22.595,1.25,72.304,4,6.778499999999999,0.3,38.550233299999995,-3.5727991871088145,8.948216779723321,12,0.9073209451339737,74.06387912808225,4.741259849837568,0.45028618183195984,4.506505822908287,476.0507435346433,3.2666666666666675,1.1494016935871771,0.09991913902407128
2,27.114,1.5,0.0,0,0.0,0.0,24.94488,19.368664670298813,17.69160686032314,7,1.776458522562498,70.3167235656679,5.58225100097919,0.5055649052371782,5.7264760158807695,483.60710454312976,1.1666666666666667,1.0960652162556066,0.08828551867416125
2,27.114,1.5,0.0,0,2.7114000000000003,0.1,24.98229732,19.413285637983563,17.699949620231344,7,1.777081682653818,70.41180881066676,5.58225100097919,0.5146029052371782,5.735514015880769,483.60710454312976,2.1252424242424244,1.0960652162556066,0.08972219469995553
2,27.114,1.5,0.0,0,5.4228000000000005,0.2,25.01971464,19.45790660566832,17.70827111543788,7,1.7777029788565295,70.50689405566561,5.58225100097919,0.5236409052371782,5.744552015880769,483.60710454312976,3.083818181818183,1.0960652162556066,0.09115435003279229
2,27.114,1.5,0.0,0,8.1342,0.3,25.057131959999996,19.502527573353085,17.716571424373708,7,1.7783224195205574,70.60197930066445,5.58225100097919,0.5326789052371782,5.753590015880769,483.60710454312976,3.2666666666666675,1.0960652162556066,0.09258200597659978
2,27.114,1.5,18.076,1,0.0,0.0,29.3622025,14.734321756901828,15.12513271707882,8,1.5018125515925391,55.587955034040206,5.647805983587268,0.5055649052371782,5.696050090118452,483.60710454312976,1.1666666666666667,1.1208846879082839,0.0887571031220803
2,27.114,1.5,18.076,1,2.7114000000000003,0.1,29.39961982,14.778942724586583,15.135198149690313,8,1.5026916271390949,55.65134519737278,5.647805983587268,0.5146029052371782,5.705088090118452,483.60710454312976,2.1252424242424244,1.1208846879082839,0.09020069403108791
2,27.114,1.5,18.076,1,5.4228000000000005,0.2,29.43703714,14.82356369227134,15.14524167331042,8,1.503568467905644,55.71473536070535,5.647805983587268,0.5236409052371782,5.714126090118452,483.60710454312976,3.083818181818183,1.1208846879082839,0.09163971830140753
2,27.114,1.5,18.076,1,8.1342,0.3,29.474454459999997,14.868184659956102,15.155263356315832,8,1.5044430824032324,55.77812552403791,5.647805983587268,0.5326789052371782,5.723164090118452,483.60710454312976,3.2666666666666675,1.1208846879082839,0.09307419756789698
2,27.114,1.5,36.152,2,0.0,0.0,33.779525,9.698774139124499,13.022320590032416,9,1.2871199088537952,60.27946346028295,5.661445150591864,0.5055649052371782,5.613708348752656,483.60710454312976,1.1666666666666667,1.1371944416593476,0.09005899021268406
2,27.114,1.5,36.152,2,2.7114000000000003,0.1,33.81694232,9.743395106809256,13.033324531982812,9,1.288121705818649,60.338891738407234,5.661445150591864,0.5146029052371782,5.622746348752656,483.60710454312976,2.1252424242424244,1.1371944416593476,0.0915216289903131
2,27.114,1.5,36.152,2,5.4228000000000005,0.2,33.85435964,9.788016074494012,13.044307237976454,9,1.2891212883237986,60.39832001653152,5.661445150591864,0.5236409052371782,5.631784348752656,483.60710454312976,3.083818181818183,1.1371944416593476,0.09297957322409828
2,27.114,1.5,36.152,2,8.1342,0.3,33.89177696,9.83263704217877,13.055268766999614,9,1.2901186637036919,60.45774829465581,5.661445150591864,0.5326789052371782,5.640822348752656,483.60710454312976,3.2666666666666675,1.1371944416593476,0.09443284547951922
2,27.114,1.5,54.228,3,0.0,0.0,38.1968475,4.562925345252081,11.294229738376163,10,1.1194581658931952,68.44521907615321,5.662105363695591,0.5055649052371782,5.5183876534859895,483.60710454312976,1.1666666666666667,1.1482792202970011,0.09161460502286581
2,27.114,1.5,54.228,3,2.7114000000000003,0.1,38.23426482,4.607546312936837,11.305736549481196,10,1.1205083015098716,68.5046473542775,5.662105363695591,0.5146029052371782,5.527425653485989,483.60710454312976,2.1252424242424244,1.1482792202970011,0.09309992345399215
2,27.114,1.5,54.228,3,5.4228000000000005,0.2,38.27168214,4.652167280621594,11.317223088150234,10,1.1215563837409523,68.56407563240178,5.662105363695591,0.5236409052371782,5.536463653485989,483.60710454312976,3.083818181818183,1.1482792202970011,0.09458039246902161
2,27.114,1.5,54.228,3,8.1342,0.3,38.30909946,4.696788248306351,11.328689406630462,10,1.1226024186031949,68.62350391052607,5.662105363695591,0.5326789052371782,5.54550165348599,483.60710454312976,3.2666666666666675,1.1482792202970011,0.09605603577853554
2,27.114,1.5,72.304,4,0.0,0.0,42.61417,-0.5729234486203366,9.850333274644395,11,0.9865555647658905,76.61097469202348,5.662765576799319,0.5055649052371782,5.423066958219324,483.60710454312976,1.1666666666666667,1.1560319209219867,0.09322490559902316
2,27.114,1.5,72.304,4,2.7114000000000003,0.1,42.65158731999999,-0.5283024809355721,9.862103339391574,11,0.9876135329507926,76.67040297014775,5.662765576799319,0.5146029052371782,5.432104958219324,483.60710454312976,2.1252424242424244,1.1560319209219867,0.0947336086462269
2,27.114,1.5,72.304,4,5.4228000000000005,0.2,42.68900464,-0.4836815132508235,9.87385404702776,11,0.9886696464972714,76.72983124827205,5.662765576799319,0.5236409052371782,5.4411429582193245,483.60710454312976,3.083818181818183,1.1560319209219867,0.0962372996368663
2,27.114,1.5,72.304,4,8.1342,0.3,42.72642196,-0.439060545566067,9.885585445307694,11,0.9897239102778812,76.78925952639634,5.662765576799319,0.5326789052371782,5.450180958219324,483.60710454312976,3.2666666666666675,1.1560319209219867,0.09773600350532477
2,31.633000000000003,1.75,0.0,0,0.0,0.0,29.102360000000004,22.379791651904085,17.623505013003623,7,1.7690026393702805,82.03617749327923,6.4907777740400725,0.5834386286423967,6.6526531972909355,483.60710454312976,1.1666666666666667,1.118336899943436,0.08770014178403016
2,31.633000000000003,1.75,0.0,0,3.1633000000000004,0.1,29.146013540000006,22.431849447536298,17.631938927881638,7,1.7696369665357774,82.14711027911123,6.4907777740400725,0.59398296197573,6.663197530624269,483.60710454312976,2.2850050505050508,1.118336899943436,0.08914383210849824
2,31.633000000000003,1.75,0.0,0,6.326600000000001,0.2,29.189667080000003,22.483907243168513,17.64035134661733,7,1.7702693964116467,82.25804306494322,6.4907777740400725,0.6045272953090632,6.673741863957601,483.60710454312976,3.2666666666666675,1.118336899943436,0.09058296044890354
2,31.633000000000003,1.75,0.0,0,9.4899,0.3,29.233320620000004,22.535965038800732,17.648742348464417,7,1.7708999374974435,82.36897585077523,6.4907777740400725,0.6150716286423966,6.684286197290936,483.60710454312976,3.2666666666666675,1.118336899943436,0.09201754839457324
2,31.633000000000003,1.75,18.076,1,0.0,0.0,33.5196825,17.7454487385071,15.388506938821337,8,1.529403843204872,63.40092431911443,6.556332756648147,0.5834386286423967,6.622227271528618,483.60710454312976,1.1666666666666667,1.1354918751474679,0.08810308144373316
2,31.633000000000003,1.75,18.076,1,3.1633000000000004,0.1,33.56333604000001,17.797506534139313,15.398473641522722,8,1.530266315390361,63.4748795096691,6.556332756648147,0.59398296197573,6.632771604861951,483.60710454312976,2.2850050505050508,1.1354918751474679,0.08955275371465059
